mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_forest__max_depth,param_forest__min_impurity_decrease,param_forest__min_samples_leaf,param_forest__n_estimators,param_forest__oob_score,param_forest__random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5922182083129883,0.012899053110999663,0.03422398567199707,0.001327057098799534,5,0.1,5,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.7114107608795166,0.011847698310622825,0.0874605655670166,0.002729498024270602,5,0.1,5,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.814188575744629,0.05747749167003674,0.14310150146484374,0.006787097393088991,5,0.1,5,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5870147705078125,0.013845668770170756,0.033022403717041016,0.000632033128474381,5,0.1,10,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.7112090587615967,0.0312114396140891,0.08746099472045898,0.001961523566844464,5,0.1,10,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.8209948539733887,0.047966188488279826,0.15490732192993165,0.010879589862153824,5,0.1,10,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5850135803222656,0.00393087338758259,0.03362255096435547,0.0012010099444179233,5,0.1,15,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.877326488494873,0.07455616998703647,0.09526662826538086,0.006497997401245015,5,0.1,15,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
3.0851806640625,0.07599286619072528,0.1753232002258301,0.02086254357329479,5,0.1,15,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.6516616344451904,0.05432455717392692,0.041427087783813474,0.011420286605991122,5,0.1,25,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.7124101638793945,0.010389305477886527,0.08826117515563965,0.0020406429972078936,5,0.1,25,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.8175918579101564,0.034944769492676664,0.14730353355407716,0.005568601307642765,5,0.1,25,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5874161720275879,0.02333976251125288,0.033623266220092776,0.0012006521544546149,5,0.2,5,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.6661789894104004,0.017390393083451923,0.08926143646240234,0.0044482490167779,5,0.2,5,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.7483434200286867,0.02513012585952729,0.1429001808166504,0.002483841554973235,5,0.2,5,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5832127571105957,0.010114514271960941,0.035224390029907224,0.0013277765695975225,5,0.2,10,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.6421607971191405,0.005868766862765813,0.08606042861938476,0.002001929342060301,5,0.2,10,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.769758176803589,0.02818801277710089,0.15210623741149903,0.007134021414939787,5,0.2,10,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.580010986328125,0.01796341819592345,0.03482379913330078,0.0011673081018072362,5,0.2,15,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.662976121902466,0.016605916311773,0.08846206665039062,0.0032645535674442083,5,0.2,15,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.753146743774414,0.013886078797335366,0.1473029613494873,0.007551473966500513,5,0.2,15,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5732054233551025,0.009438794067737464,0.03402304649353027,0.002610143418395748,5,0.2,25,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.6519680500030518,0.009373266533224268,0.0896613597869873,0.003932843995367652,5,0.2,25,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.734533405303955,0.042378886650876565,0.14310016632080078,0.003635450182894389,5,0.2,25,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.2, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5708038806915283,0.008168367382038718,0.03322257995605469,0.0016009927672491816,5,0.5,5,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.649967098236084,0.018575771942710474,0.08686013221740722,0.0016009748711552304,5,0.5,5,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.735132837295532,0.02393583104577163,0.14330077171325684,0.0016007426170710239,5,0.5,5,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5730056762695312,0.012855387094912733,0.035624456405639646,0.0026540565412934074,5,0.5,10,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.6593724250793458,0.013432382486087385,0.09046363830566406,0.0038805458226079236,5,0.5,10,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.7669559001922606,0.031148350251791235,0.14730329513549806,0.004072923076018024,5,0.5,10,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5686020374298095,0.006182241098330791,0.03442449569702148,0.0018570473074983596,5,0.5,15,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.6637767791748046,0.014958751623882103,0.08946223258972168,0.00403236038289576,5,0.5,15,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.76615629196167,0.022263561473434796,0.1449005126953125,0.00204066660751267,5,0.5,15,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.5738070964813232,0.016704744893497245,0.03542404174804688,0.002419587824385726,5,0.5,25,100,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.6555702686309814,0.01924485458327071,0.09006304740905761,0.002450363527625571,5,0.5,25,300,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.7377347469329836,0.008546439615596342,0.14290032386779786,0.00376479830553063,5,0.5,25,500,True,1153,"{'forest__max_depth': 5, 'forest__min_impurity_decrease': 0.5, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.378173828125,0.013130043284307624,0.05063519477844238,0.0038811211847109514,10,0.0,5,100,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8792243767313019,0.8709141274238227,0.8764542936288089,0.8531042128603105,0.8713968957871396,0.8702187812862767,0.009107823844679416,21
4.071277236938476,0.00907398734966924,0.13969764709472657,0.011207579741314014,10,0.0,5,300,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8858725761772853,0.8786703601108034,0.8792243767313019,0.8575388026607539,0.8736141906873615,0.8749840612735011,0.009553454083187852,19
6.865651798248291,0.0998266026658925,0.2121494770050049,0.005835705854877682,10,0.0,5,500,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8825484764542936,0.8808864265927978,0.8803324099722992,0.8597560975609756,0.8691796008869179,0.8745406022934569,0.008777955195468623,20
1.331541395187378,0.02216602431653188,0.04683189392089844,0.0014704634934525366,10,0.0,10,100,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.864819944598338,0.845983379501385,0.8770083102493075,0.8353658536585366,0.8575388026607539,0.8561432581336643,0.014474159753626812,24
3.9285765171051024,0.013358391385801386,0.12608771324157714,0.0035785690456698552,10,0.0,10,300,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8692520775623269,0.8570637119113573,0.87202216066482,0.8431263858093127,0.8580931263858093,0.8599114924667253,0.010267141071680986,22
6.51680474281311,0.03358233929522382,0.20814685821533202,0.0059036476512616416,10,0.0,10,500,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8664819944598338,0.8548476454293629,0.8681440443213296,0.8453436807095344,0.8625277161862528,0.8594690162212627,0.008422301266311613,23
1.3067240715026855,0.014143867561917373,0.04623260498046875,0.0007484816681031809,10,0.0,15,100,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8476454293628809,0.8421052631578947,0.8576177285318559,0.8325942350332595,0.8481152993348116,0.8456155910841405,0.008201197517969711,32
3.8603279113769533,0.023033847216114605,0.12608728408813477,0.005180761166460485,10,0.0,15,300,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8537396121883657,0.8454293628808864,0.8565096952908587,0.8325942350332595,0.8470066518847007,0.8470559114556142,0.00831665865603104,30
6.458162832260132,0.027830692026323066,0.20594573020935059,0.0057106772894320494,10,0.0,15,500,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 15, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8537396121883657,0.8443213296398892,0.8565096952908587,0.8287139689578714,0.843680709534368,0.8453930631222706,0.009752100714170016,33
1.2720993995666503,0.009439060024245296,0.04743270874023438,0.00355791444202138,10,0.0,25,100,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8343490304709141,0.8177285318559557,0.8310249307479224,0.8082039911308204,0.8215077605321508,0.8225628489475527,0.009393418274572147,36
3.8156972408294676,0.0969080833932588,0.12608857154846193,0.003901053125729937,10,0.0,25,300,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8421052631578947,0.8149584487534626,0.8326869806094183,0.8093126385809313,0.8276053215077606,0.8253337305218935,0.011872965747211674,35
6.408329057693481,0.03682441638529212,0.20954790115356445,0.002418249828749379,10,0.0,25,500,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.0, 'forest__min_samples_leaf': 25, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.8398891966759002,0.8166204986149584,0.8304709141274238,0.8120842572062085,0.8276053215077606,0.8253340376264504,0.009948681610142642,34
0.5818119049072266,0.01710646200464362,0.034023189544677736,0.002192059358479505,10,0.1,5,100,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.6937978267669678,0.01042982707570014,0.08966240882873536,0.004274809243604267,10,0.1,5,300,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.854817295074463,0.05106598052829271,0.144501256942749,0.0024993993632843334,10,0.1,5,500,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 5, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
0.6046292304992675,0.01067379618487386,0.03582444190979004,0.0019374427522821263,10,0.1,10,100,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 100, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
1.7238192081451416,0.026427912075510283,0.0956657886505127,0.0066555723451156715,10,0.1,10,300,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 300, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
2.8612227916717528,0.03936388750762313,0.1445006847381592,0.004844865521204024,10,0.1,10,500,True,1153,"{'forest__max_depth': 10, 'forest__min_impurity_decrease': 0.1, 'forest__min_samples_leaf': 10, 'forest__n_estimators': 500, 'forest__oob_score': True, 'forest__random_state': 1153}",0.46094182825484764,0.46038781163434905,0.46038781163434905,0.4606430155210643,0.4606430155210643,0.4606006965131349,0.0002052279733854784,49
