mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.2862287044525145,0.1284576607167174,0.27031445503234863,0.041787314086267555,,10,1,"{'pca__n_components': None, 'svc__C': 10, 'svc__gamma': 1}",0.8418141592920354,0.8433868289983398,0.8571428571428571,0.8542936288088643,0.8553215077605322,0.8503875968992248,0.006447042998412267,1
4.604725694656372,0.04754800103145389,0.4154067516326904,0.016855434597174108,7,10,1,"{'pca__n_components': 7, 'svc__C': 10, 'svc__gamma': 1}",0.8257743362831859,0.8157166574432761,0.8283499446290143,0.8249307479224377,0.835920177383592,0.8261351052048727,0.006492014259698086,2
2.7952488899230956,0.12120721169111334,0.3739664554595947,0.01805679716200201,,10,0.1,"{'pca__n_components': None, 'svc__C': 10, 'svc__gamma': 0.1}",0.8130530973451328,0.8151632540121748,0.8244739756367664,0.8132963988919668,0.8314855875831486,0.8194905869324474,0.00730923980579027,3
2.7731207847595214,0.0704905144455325,0.3978911876678467,0.025563788803296718,7,10,0.1,"{'pca__n_components': 7, 'svc__C': 10, 'svc__gamma': 0.1}",0.7842920353982301,0.7675705589374654,0.7851605758582503,0.7695290858725762,0.8009977827050998,0.7815060908084164,0.012151596237637249,4
4.811408472061157,0.10847032395600488,0.4707529067993164,0.017377443229075928,6,10,1,"{'pca__n_components': 6, 'svc__C': 10, 'svc__gamma': 1}",0.7549778761061947,0.7515218594355285,0.7602436323366556,0.7595567867036012,0.7599778270509978,0.7572535991140642,0.003455746369396415,5
4.2403528690338135,0.07994156264739193,0.39868984222412107,0.020275132028419934,5,10,1,"{'pca__n_components': 5, 'svc__C': 10, 'svc__gamma': 1}",0.7323008849557522,0.7266187050359713,0.7253599114064231,0.7141274238227147,0.729490022172949,0.7255813953488373,0.0062081957187126715,6
3.305287218093872,0.08442755711411902,0.43042869567871095,0.010504201899509714,6,10,0.1,"{'pca__n_components': 6, 'svc__C': 10, 'svc__gamma': 0.1}",0.709070796460177,0.6995019369120089,0.7059800664451827,0.6886426592797784,0.7111973392461197,0.7028792912513843,0.008137414793876556,7
3.194761276245117,0.08719861188505758,0.3937676429748535,0.0075348018377673475,5,10,0.1,"{'pca__n_components': 5, 'svc__C': 10, 'svc__gamma': 0.1}",0.6703539823008849,0.6751521859435529,0.6871539313399778,0.6581717451523545,0.6812638580931264,0.6744186046511628,0.009898346588262323,8
