mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6377773761749268,0.25038393023583677,0.008986568450927735,0.0009036438010742547,0.01,{'svm__C': 0.01},0.5680309734513275,0.570005534034311,0.5908084163898117,0.5800554016620498,0.5753880266075388,0.5768549280177188,0.008148315034685263,4
1.4174095153808595,0.24452267277040388,0.007201290130615235,0.001160299180731632,0.1,{'svm__C': 0.1},0.5896017699115044,0.5855008301051466,0.6124031007751938,0.5977839335180055,0.5975609756097561,0.5965669988925802,0.009212439067677198,1
7.894749021530151,1.4994026683951742,0.007800483703613281,0.0014714018214719016,1,{'svm__C': 1},0.5801991150442478,0.600442722744881,0.602436323366556,0.585595567867036,0.5981152993348116,0.5933554817275748,0.008818320076401374,3
20.10227222442627,2.2107381829532904,0.006781482696533203,0.0007455630323043585,10,{'svm__C': 10},0.5951327433628318,0.6054233536247925,0.5930232558139535,0.6044321329639889,0.5809312638580931,0.5957918050941307,0.008900818589681092,2
